Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows
2017-04-02 02:00:00,15.66,82.6,0.073,0.048,0.145
2017-01-26 15:00:00,18.37,43.61,0.086,472.9,37.73
2017-08-05 14:20:00,29.43,61.12,4.905,514.7,286.1
2017-04-21 14:50:00,18.5,81.5,0.078,314.8,253.8
2017-02-09 12:30:00,14.55,52.85,4.917,554.6,66.85
2017-03-07 09:20:00,9.46,88.4,0.085,295.0,290.1
2017-04-22 15:00:00,18.05,73.7,0.071,402.6,334.2
2017-10-26 06:30:00,20.25,64.24,0.084,0.055,0.137
2017-05-19 14:50:00,22.31,65.57,0.071,577.0,229.9
2017-01-05 23:20:00,9.75,83.4,0.085,0.066,0.141
2017-10-06 19:10:00,22.09,42.88,4.923,0.428,0.441
2017-07-21 10:10:00,34.07,26.88,0.079,621.6,124.1
2017-09-03 08:10:00,21.37,51.22,4.923,265.0,70.3
2017-12-06 03:30:00,6.793,80.7,0.083,0.04,0.156
2017-10-19 11:50:00,21.36,74.0,4.928,626.8,103.0
2017-09-13 22:10:00,21.9,68.12,0.29,0.08,0.085
2017-09-19 21:30:00,22.45,85.2,4.916,0.066,0.126
2017-06-17 04:40:00,19.42,86.2,0.066,0.044,0.13
2017-04-30 02:50:00,14.76,81.4,0.083,0.073,0.156
2017-09-21 04:40:00,20.41,60.99,4.917,0.088,0.082
2017-07-11 11:10:00,27.6,62.26,4.908,773.0,82.3
2017-12-17 22:20:00,13.36,83.0,0.083,0.044,0.182
2017-07-07 23:00:00,29.15,39.38,4.918,0.091,0.096
2017-06-12 01:30:00,18.12,67.88,0.082,0.044,0.093
2017-11-02 08:30:00,19.34,57.61,0.08,30.18,25.99
2017-11-16 05:30:00,12.72,82.5,0.078,0.08,0.107
2017-03-11 18:50:00,17.52,66.18,4.916,48.32,52.7
2017-10-01 11:50:00,26.41,49.59,4.934,658.0,61.49
2017-08-03 01:20:00,23.95,68.5,4.909,0.044,0.115
2017-10-12 10:40:00,23.28,58.09,0.082,542.2,61.99
2017-12-14 21:40:00,13.44,70.6,0.084,0.066,0.108
2017-10-18 13:10:00,19.58,89.3,0.08,150.5,129.3
2017-06-01 01:40:00,19.27,86.4,0.068,0.051,0.17
2017-07-01 21:20:00,27.16,48.37,4.923,0.102,0.082
2017-03-25 01:10:00,10.96,63.22,0.082,0.044,0.108
2017-04-03 05:40:00,14.32,89.4,0.139,0.011,0.126
2017-06-16 01:40:00,17.48,73.7,0.073,0.066,0.119
2017-05-04 14:10:00,20.29,66.47,0.084,308.6,259.7
2017-12-19 00:00:00,13.18,85.1,0.085,,0.178
2017-08-03 04:00:00,22.96,73.1,4.912,0.069,0.111
2017-05-03 02:50:00,21.93,37.69,0.084,0.124,0.115
2017-09-23 12:10:00,24.78,58.62,4.925,700.0,102.1
2017-01-30 02:20:00,15.74,63.15,4.918,0.07,0.119
2017-05-14 02:10:00,23.81,44.56,0.077,0.062,0.137
2017-10-08 16:00:00,21.92,61.66,,421.8,49.49
2017-08-20 18:10:00,26.16,80.1,4.923,75.6,59.03
2017-10-23 02:40:00,18.54,82.5,4.916,0.062,0.119
2017-06-25 19:10:00,23.6,72.6,4.927,170.9,182.6
2017-10-10 12:50:00,24.16,62.4,0.078,818.0,187.3
2017-05-23 19:10:00,19.07,63.4,4.923,93.9,80.6
2017-12-21 00:40:00,16.26,75.0,0.071,0.048,0.115
2017-09-15 12:10:00,26.45,39.71,0.311,765.0,37.19
2017-03-14 05:30:00,13.73,82.5,0.074,0.044,0.133
2017-05-02 00:50:00,18.61,64.64,0.081,0.077,0.111
2017-08-12 15:10:00,31.83,16.01,4.906,732.0,110.5
2017-11-01 23:00:00,20.65,41.86,0.082,0.069,0.059
2017-04-11 23:30:00,15.26,,0.07,0.037,0.1
2017-06-02 19:10:00,21.87,76.8,0.067,135.7,146.2
2017-10-12 14:50:00,22.72,70.5,0.065,187.5,133.7
2017-12-19 12:20:00,12.48,81.1,0.083,474.6,53.94
2017-10-16 02:20:00,18.28,87.2,0.296,0.037,0.185
2017-05-09 10:00:00,19.72,78.3,0.072,655.9,588.7
2017-08-23 18:30:00,26.65,49.68,4.903,187.7,207.0
2017-03-05 10:50:00,14.66,49.27,4.917,565.8,52.42
2017-08-14 06:20:00,20.21,44.89,4.908,0.325,0.274
2017-03-03 20:10:00,17.14,65.07,4.917,0.051,0.119
2017-05-18 04:40:00,18.32,84.5,4.915,0.044,0.13
2017-03-19 17:20:00,14.22,58.23,0.082,66.95,62.72
2017-03-08 19:00:00,14.54,73.4,0.074,31.9,33.87
2017-02-19 02:00:00,13.74,73.7,0.073,0.051,0.089
2017-09-21 17:20:00,31.55,27.84,4.919,264.1,102.9
2017-11-27 23:10:00,11.71,81.8,0.071,0.037,0.082
2017-12-10 07:40:00,5.724,87.9,0.083,0.091,0.126
2017-11-04 01:20:00,15.33,85.7,0.079,0.084,0.126
2017-08-28 18:40:00,24.91,87.1,4.927,49.26,37.71
2017-07-25 12:10:00,28.12,55.23,4.907,847.0,62.68
2017-04-23 07:50:00,13.65,88.1,0.081,90.5,80.0
2017-05-07 23:10:00,18.69,66.29,0.081,0.077,0.115
2017-05-12 08:50:00,17.94,88.6,0.066,108.7,91.7
2017-04-15 05:20:00,15.33,79.9,0.088,0.029,0.13
2017-11-26 10:20:00,15.86,58.49,4.921,322.6,36.59
2017-12-28 02:40:00,14.13,82.7,0.08,0.077,0.1
2017-02-10 23:30:00,11.9,75.4,4.912,0.04,0.119
2017-08-17 20:20:00,25.3,57.98,0.066,0.391,0.307
2017-04-02 23:20:00,14.96,87.5,0.073,0.022,0.13
2017-07-05 14:40:00,27.81,66.94,4.917,831.0,101.2
2017-05-03 15:10:00,26.6,30.66,0.075,442.4,340.7
2017-04-04 11:50:00,15.54,89.6,0.066,181.1,164.8
2017-02-24 23:40:00,11.92,61.98,0.089,0.044,0.082
2017-12-07 12:10:00,11.79,64.04,0.09,481.5,
2017-02-17 21:20:00,10.86,79.9,0.072,0.037,0.174
2017-04-03 03:10:00,14.6,87.9,0.076,0.048,0.111
2017-04-19 18:40:00,17.69,76.4,0.07,100.1,105.3
2017-09-27 10:50:00,23.77,59.45,4.922,279.2,148.0
2017-06-02 01:30:00,20.13,87.5,0.066,0.051,0.137
2017-04-05 03:00:00,16.18,86.3,0.072,0.044,0.204
2017-07-25 18:10:00,28.84,47.19,4.908,332.4,256.4
2017-01-09 14:40:00,16.6,64.65,0.073,208.0,89.6
2017-05-20 04:10:00,18.61,86.7,0.063,0.055,0.13
2017-12-17 09:20:00,9.72,83.1,0.087,126.0,25.07
2017-09-21 20:40:00,27.0,35.81,4.926,0.08,0.107
2017-04-22 22:40:00,14.61,85.7,0.067,0.04,0.152
2017-12-23 14:40:00,16.42,69.09,0.074,185.4,178.1
2017-07-02 11:20:00,26.3,59.84,4.92,776.0,128.7
2017-05-16 11:40:00,20.8,66.57,4.926,868.0,85.3
2017-03-12 15:40:00,19.4,44.46,0.087,612.6,91.1
2017-07-25 07:00:00,19.76,62.63,4.909,74.9,66.66
2017-03-13 02:10:00,10.49,84.6,0.092,0.015,0.145
2017-09-11 01:10:00,21.04,87.4,0.303,0.077,0.119
2017-06-02 13:40:00,23.38,69.0,0.069,908.0,143.4
2017-05-13 15:10:00,32.68,13.98,4.519,750.0,293.4
2017-02-03 17:00:00,14.4,63.55,0.082,80.1,82.7
2017-09-01 06:40:00,20.4,74.9,4.918,1.481,1.067
2017-02-16 16:40:00,13.61,67.42,0.083,123.1,123.7
2017-10-07 04:00:00,17.14,63.06,4.92,0.088,0.104
2017-11-30 10:40:00,12.69,77.6,0.082,349.5,73.9
2017-04-30 14:40:00,25.33,38.44,4.924,332.6,207.0
2017-10-05 03:50:00,24.3,56.55,4.922,0.088,0.104
2017-10-03 04:40:00,19.08,63.52,4.919,0.102,0.089
2017-09-28 19:00:00,21.83,73.6,4.921,10.35,8.56
2017-04-11 10:30:00,16.6,73.9,0.073,467.6,431.2
2017-04-24 09:30:00,17.6,67.37,0.085,398.3,137.3
2017-08-21 08:40:00,24.26,79.1,4.921,419.6,200.8
2017-08-20 17:40:00,26.47,78.0,4.924,127.7,101.0
2017-10-29 08:20:00,15.18,87.3,4.917,32.41,24.58
2017-12-20 01:40:00,14.45,80.1,0.075,0.048,0.174
2017-02-04 08:40:00,10.79,81.9,0.081,10.97,11.23
2017-08-30 16:10:00,29.51,60.69,4.921,478.6,185.2
2017-10-18 12:50:00,19.23,89.3,0.083,187.5,151.5
2017-06-08 22:20:00,21.09,80.3,0.075,0.062,0.137
2017-09-18 11:20:00,21.61,90.4,4.916,103.7,86.4
2017-04-20 09:10:00,16.58,81.8,0.069,43.7,36.86
2017-09-23 18:40:00,23.68,68.42,4.978,50.29,46.27
2017-10-27 22:50:00,16.66,77.2,4.921,0.066,0.104
2017-09-29 00:30:00,19.86,84.6,4.915,0.058,0.096
2017-07-08 21:50:00,25.45,76.3,4.907,0.077,0.144
2017-06-26 15:20:00,25.82,63.14,4.917,794.0,52.67
2017-12-09 00:50:00,8.76,80.9,0.085,0.073,0.141
2017-10-10 22:30:00,21.53,67.23,0.128,0.069,0.104
2017-11-27 14:50:00,18.9,61.46,0.073,391.6,52.29
2017-08-05 21:20:00,25.93,85.0,4.91,0.08,0.115
2017-12-09 03:20:00,7.53,84.4,0.083,0.081,0.108
2017-05-12 09:30:00,17.98,88.8,0.067,194.2,163.1
2017-11-08 08:50:00,18.88,81.3,0.068,125.8,117.1
2017-02-04 21:00:00,9.8,51.44,0.091,0.026,0.108
2017-07-28 17:00:00,34.99,25.41,4.911,519.0,84.8
2017-12-25 04:00:00,7.79,88.7,0.086,0.077,0.096
2017-04-30 08:40:00,15.09,79.1,4.922,351.5,335.7
2017-07-29 13:10:00,33.12,33.35,4.909,887.0,40.88
2017-10-18 04:10:00,20.15,66.03,0.106,0.106,0.074
2017-03-23 05:30:00,10.93,61.08,0.081,0.026,0.13
2017-01-07 11:30:00,12.88,72.1,0.091,392.8,68.13
2017-05-06 11:40:00,21.03,64.9,0.072,845.0,53.41
2017-11-29 00:20:00,17.3,65.65,4.92,0.037,0.093
2017-06-07 15:30:00,23.93,60.93,0.072,712.0,228.9
2017-10-26 12:10:00,20.1,71.2,0.082,472.7,306.4
2017-05-31 15:10:00,25.1,54.27,4.921,792.0,60.81
2017-11-04 06:20:00,14.29,87.0,0.079,0.033,0.189
2017-07-16 22:50:00,25.84,85.1,4.922,0.059,0.126
2017-09-21 15:10:00,32.69,26.51,4.921,624.9,83.6
2017-09-16 21:30:00,19.76,53.15,4.918,0.077,0.089
2017-09-01 11:20:00,26.12,50.98,4.924,710.0,62.53
2017-05-14 07:10:00,18.04,65.68,0.991,119.4,113.1
2017-05-14 00:50:00,25.25,40.16,0.079,0.099,0.115
2017-10-16 22:00:00,20.05,90.6,0.067,0.073,0.126
2017-10-15 18:30:00,22.15,69.2,0.071,6.179,5.302
2017-10-20 22:30:00,19.74,81.0,4.916,0.066,0.137
2017-09-30 23:30:00,18.44,87.5,4.917,0.055,0.152
2017-10-13 12:50:00,25.6,43.59,0.092,748.0,202.8
2017-04-07 13:30:00,13.68,86.7,0.072,66.64,59.36
2017-01-06 16:10:00,15.32,67.01,0.085,143.3,144.1
2017-03-24 10:50:00,13.52,70.7,0.087,88.0,81.7
2017-05-25 17:00:00,22.2,59.23,4.92,546.9,42.56
2017-09-30 00:20:00,17.93,81.7,4.922,0.077,0.107
2017-05-14 23:30:00,18.72,54.6,0.081,0.066,0.115
2017-07-11 05:20:00,21.05,50.36,4.91,0.106,0.074
2017-07-04 09:30:00,25.67,76.9,4.918,542.9,174.6
2017-07-22 07:50:00,25.22,40.11,4.913,235.3,217.7
2017-01-15 06:20:00,10.26,86.9,0.083,0.059,0.148
2017-03-05 12:50:00,15.46,48.06,4.921,742.0,47.66
2017-07-28 17:30:00,34.6,26.14,4.908,430.9,82.6
2017-09-23 20:10:00,22.04,81.8,4.919,0.121,0.078
2017-12-03 08:00:00,12.71,76.2,0.08,0.176,0.245
2017-01-01 16:30:00,15.53,58.8,0.077,219.0,248.1
2017-11-12 11:00:00,20.59,66.94,0.07,449.7,62.99
2017-08-29 14:00:00,25.54,87.7,4.919,205.8,162.1
2017-02-01 01:50:00,11.37,63.22,4.922,0.062,0.119
2017-11-18 23:50:00,12.85,88.3,4.925,0.037,0.185
2017-01-06 22:10:00,12.53,77.5,0.086,0.055,0.137
2017-07-13 07:40:00,22.37,72.3,4.915,150.4,117.8
2017-09-06 11:00:00,24.61,75.1,0.298,710.0,230.8
2017-02-09 02:20:00,11.66,66.14,4.92,0.055,0.13
2017-05-13 17:10:00,34.31,21.65,0.078,454.8,443.6
2017-06-13 13:50:00,23.1,41.54,0.081,742.0,217.5
2017-03-22 07:30:00,9.76,90.6,0.083,12.52,11.52
2017-03-26 08:30:00,16.5,56.74,0.083,230.7,229.5
2017-01-05 05:00:00,6.998,77.3,0.083,0.077,0.148
2017-04-22 00:00:00,13.45,85.9,0.089,0.051,0.115
2017-03-15 00:30:00,11.64,84.1,0.084,0.044,0.096
2017-09-10 21:30:00,22.42,85.2,0.275,0.091,0.126
2017-07-23 14:00:00,33.36,29.71,4.908,876.0,46.13
2017-06-30 09:00:00,22.4,77.0,4.913,436.2,383.0
2017-12-05 13:00:00,16.0,58.05,0.087,503.8,35.21
2017-05-03 00:30:00,20.08,59.04,0.082,0.106,0.111
2017-02-20 12:30:00,12.77,79.5,0.08,240.2,237.8
2017-01-30 06:20:00,16.15,66.46,4.917,0.048,0.137
2017-08-23 03:00:00,21.47,58.02,4.919,0.091,0.1
2017-12-17 06:30:00,9.45,84.9,0.086,0.044,0.178
2017-03-30 06:00:00,14.55,76.6,4.916,0.029,0.171
2017-10-16 04:00:00,19.91,88.6,0.267,0.037,0.178
2017-09-02 14:30:00,27.9,33.48,4.92,761.0,55.29
2017-08-11 23:20:00,27.78,30.24,4.908,0.069,0.07
2017-06-13 20:40:00,20.76,52.24,0.08,1.203,1.016
2017-07-22 20:00:00,28.63,69.42,4.907,41.64,
2017-04-17 16:30:00,22.45,44.68,0.088,579.0,613.8
2017-12-26 21:20:00,14.77,53.68,0.082,0.062,0.126
2017-12-07 06:40:00,4.973,86.7,0.081,0.059,0.137
2017-03-13 17:00:00,18.08,60.41,0.073,357.8,334.2
2017-08-18 06:50:00,20.79,76.3,0.071,12.09,9.42
2017-06-23 06:40:00,17.64,66.34,4.917,80.4,73.6
2017-01-30 18:10:00,17.18,69.76,4.915,11.38,11.5
2017-11-11 19:00:00,18.7,74.2,0.068,0.095,0.052
2017-12-17 01:30:00,10.88,84.9,0.083,0.044,0.145
2017-08-02 18:10:00,27.58,80.1,4.909,380.3,317.7
2017-09-30 18:00:00,22.81,71.8,4.926,121.5,30.76
2017-01-18 22:10:00,14.59,60.77,0.08,0.055,0.119
2017-08-25 06:40:00,19.23,80.2,4.911,2.581,2.03
2017-05-20 01:10:00,18.96,88.2,0.067,0.044,0.167
2017-06-27 19:00:00,25.35,67.18,4.921,180.0,172.7
2017-03-18 00:10:00,11.31,87.7,0.067,0.081,0.13
2017-04-25 02:40:00,16.78,70.4,0.081,0.022,0.163
2017-06-06 11:30:00,22.99,73.1,0.072,479.8,346.7
2017-03-28 13:00:00,25.3,40.65,,829.0,79.8
2017-01-14 12:50:00,15.46,64.02,0.088,147.1,148.7
2017-08-08 00:20:00,26.43,84.8,4.908,0.088,0.122
2017-12-05 14:10:00,16.88,41.29,0.086,466.1,33.21
2017-01-27 18:30:00,15.71,58.79,0.083,11.18,11.37
2017-07-06 06:00:00,24.42,81.3,4.923,0.497,0.308
2017-02-03 18:50:00,14.19,63.65,0.082,1.453,1.458
2017-09-10 10:50:00,26.2,53.35,0.268,627.5,80.8
2017-09-20 11:00:00,22.19,91.7,4.916,254.2,210.5
2017-08-15 17:00:00,28.37,43.41,4.908,487.1,29.64
2017-04-08 21:20:00,14.43,90.0,0.068,0.07,0.134
2017-05-30 10:40:00,22.5,72.3,4.926,771.0,580.0
2017-09-03 20:40:00,20.7,62.25,0.224,0.088,0.093
2017-12-28 16:50:00,14.05,41.56,0.076,157.1,177.2
2017-11-23 05:50:00,5.231,85.9,4.916,0.062,0.108
2017-10-01 04:50:00,17.82,88.2,4.917,0.091,0.119
2017-10-09 06:40:00,15.82,80.9,0.085,0.04,0.096
2017-06-20 08:40:00,21.53,76.6,0.068,127.1,97.9
2017-05-12 05:40:00,17.72,,0.073,0.055,0.133
2017-11-27 19:50:00,13.78,79.4,0.074,0.062,0.063
2017-02-23 16:30:00,16.43,67.06,4.923,295.5,320.7
2017-05-22 16:10:00,20.1,69.67,0.072,271.9,198.5
2017-01-01 08:20:00,4.757,73.5,0.083,3.188,3.134
2017-07-14 17:10:00,27.67,67.67,4.913,522.1,72.7
2017-10-12 06:10:00,,77.2,0.081,0.084,0.126
2017-02-26 00:30:00,13.57,62.48,0.084,0.051,0.122
2017-05-18 14:20:00,28.02,35.43,4.919,855.0,97.0
2017-04-10 09:10:00,15.04,84.4,0.076,132.6,125.4
2017-04-02 17:40:00,15.81,81.8,0.071,105.7,95.0
2017-06-03 21:40:00,20.6,81.2,0.069,0.077,0.056
2017-01-04 14:50:00,17.49,56.59,0.077,418.2,45.45
2017-01-30 20:00:00,16.1,78.7,4.91,0.04,0.159
2017-07-19 00:20:00,25.64,45.45,4.916,0.091,0.133
2017-12-12 12:00:00,19.78,43.22,0.085,461.8,103.1
2017-05-28 04:50:00,19.31,79.9,0.073,0.051,0.104
2017-12-27 00:10:00,15.15,54.28,0.082,0.044,0.163
2017-08-22 11:50:00,26.5,54.28,4.925,647.0,210.0
2017-07-11 23:30:00,23.62,73.7,4.908,0.106,0.082
2017-05-15 01:40:00,16.04,66.04,0.082,0.08,0.104
2017-05-20 22:40:00,18.36,79.6,0.068,0.022,0.141
2017-03-28 12:30:00,24.89,41.12,0.084,818.0,96.9
2017-07-05 02:00:00,,85.8,4.912,0.08,0.119
2017-06-23 18:10:00,28.19,34.26,4.919,360.9,382.7
2017-07-22 08:30:00,27.09,34.98,4.911,370.6,346.7
2017-12-01 05:30:00,16.77,75.9,0.081,,0.185
2017-01-22 11:50:00,13.57,60.13,0.087,160.0,161.0
2017-12-30 22:10:00,7.64,70.1,0.083,0.055,0.119
2017-06-24 03:30:00,17.79,67.61,4.918,0.062,0.093
2017-11-20 23:20:00,16.14,56.24,0.082,0.022,0.111
2017-06-10 00:50:00,21.73,67.65,0.085,0.073,0.148
2017-10-01 01:10:00,18.75,88.9,4.916,0.073,0.096
2017-05-21 16:00:00,20.68,60.56,0.069,705.0,83.3
2017-02-24 10:10:00,12.71,57.71,0.084,415.9,436.3
2017-04-25 19:00:00,18.29,66.33,0.08,166.9,167.5
2017-06-01 03:10:00,19.71,86.5,0.071,0.055,0.13
2017-01-29 19:30:00,15.71,57.58,4.92,0.095,0.093
2017-10-04 23:10:00,23.51,63.69,4.919,0.084,0.093
2017-08-28 18:50:00,24.88,87.0,4.922,33.74,25.78
2017-06-04 04:00:00,20.14,82.9,0.069,0.048,0.148
2017-05-25 23:00:00,17.03,86.2,4.917,0.048,0.126
2017-03-01 11:00:00,16.86,69.73,0.087,536.5,73.7
2017-11-26 07:00:00,12.05,72.4,4.925,0.066,0.141
2017-04-18 00:50:00,12.85,71.8,0.083,0.029,0.115
2017-09-03 23:50:00,19.56,68.56,0.149,0.08,0.085
2017-10-05 12:50:00,26.64,50.58,4.924,134.1,103.3
2017-05-08 06:10:00,13.46,83.9,0.083,2.458,2.191
2017-12-21 13:50:00,16.75,60.45,0.076,181.7,170.2
2017-02-20 05:10:00,13.55,69.48,0.072,0.055,0.1
2017-10-16 02:10:00,18.4,86.9,0.293,0.066,0.1
2017-02-15 15:10:00,16.75,60.88,0.083,534.3,551.0
2017-10-12 19:10:00,21.36,79.9,0.081,0.117,0.141
2017-07-04 16:30:00,26.69,70.9,4.917,549.8,250.6
2017-05-14 00:30:00,26.03,37.53,0.078,0.095,0.17
2017-11-05 05:50:00,15.31,87.0,0.074,0.062,0.107
2017-01-27 14:30:00,17.95,43.87,0.088,526.3,56.18
2017-05-09 19:00:00,20.22,79.2,4.924,126.2,133.1
2017-03-24 13:50:00,15.56,59.1,0.085,378.2,242.9
2017-05-16 07:40:00,18.24,78.7,4.918,78.7,71.3
2017-06-03 00:30:00,20.44,83.1,0.067,0.055,0.141
2017-11-29 02:10:00,17.04,67.92,4.915,0.029,0.111
2017-07-30 16:50:00,28.84,50.52,4.91,549.4,129.0
2017-10-12 08:10:00,17.26,80.3,0.083,116.8,25.07
2017-12-04 14:30:00,16.66,54.97,0.082,397.6,72.7
2017-01-15 09:30:00,10.27,86.5,0.087,65.69,59.27
2017-12-18 06:10:00,9.09,91.7,0.08,0.026,0.145
2017-10-27 05:00:00,16.98,71.9,0.081,0.062,0.156
2017-07-01 22:50:00,24.55,62.74,4.927,0.117,0.082
2017-12-21 08:10:00,16.06,70.4,0.07,,0.449
2017-06-09 11:10:00,24.77,62.35,0.071,804.0,226.2
2017-10-18 23:30:00,18.01,92.5,0.075,0.077,0.141
2017-02-25 16:00:00,17.12,35.18,0.082,457.6,166.5
2017-08-11 21:30:00,29.66,26.51,4.908,0.088,0.074
2017-12-17 19:00:00,15.32,74.4,4.91,0.08,0.119
2017-07-30 22:10:00,23.58,63.26,4.908,0.084,0.093
2017-03-19 22:50:00,11.1,80.8,0.074,0.059,0.156
2017-05-05 06:40:00,14.9,68.47,4.917,19.33,16.51
2017-01-10 13:00:00,16.09,63.45,0.074,475.0,138.3
2017-06-26 08:10:00,21.17,85.8,4.913,143.1,110.9
2017-12-22 03:00:00,15.83,75.6,0.076,0.04,0.159
2017-11-07 17:50:00,21.33,65.64,0.072,53.95,31.51
2017-04-28 04:10:00,14.62,76.2,0.078,0.026,0.182
2017-11-12 04:10:00,15.86,78.3,0.076,0.066,0.1
2017-07-22 10:30:00,30.81,52.45,4.91,701.0,60.4
2017-12-02 22:50:00,14.81,64.99,0.088,0.073,0.115
2017-11-13 01:40:00,18.41,67.48,0.069,0.066,0.126
2017-05-05 03:40:00,14.75,73.3,0.079,0.015,0.241
2017-10-15 16:20:00,22.43,73.8,0.068,205.1,162.0
2017-10-13 05:40:00,19.07,62.16,0.1,0.069,0.141
2017-10-03 11:30:00,27.02,42.91,4.935,646.2,215.9
2017-12-29 13:40:00,14.32,39.75,0.08,491.1,38.84
2017-08-17 07:00:00,20.48,75.7,0.071,43.29,36.66
2017-11-20 19:40:00,18.66,71.0,0.078,0.033,0.133
2017-12-17 18:10:00,16.23,71.4,4.918,2.799,2.874
2017-02-26 23:30:00,13.22,71.2,0.076,0.04,0.163
2017-04-25 08:20:00,19.34,58.66,0.082,217.6,198.2
2017-12-02 03:10:00,16.29,63.77,0.087,0.04,0.178
2017-06-18 15:20:00,23.55,69.39,0.069,793.0,55.96
2017-10-03 05:00:00,18.94,63.85,4.917,0.077,0.096
2017-09-26 10:30:00,22.59,71.1,4.915,593.7,71.7
2017-06-18 00:40:00,20.28,86.9,0.067,0.04,0.093
2017-07-31 01:10:00,22.46,,4.903,0.121,0.096
2017-04-14 14:40:00,18.98,68.02,0.075,393.2,303.3
2017-03-23 15:30:00,11.0,64.64,0.079,602.8,507.7
2017-03-19 06:40:00,10.19,89.2,0.079,0.073,0.141
2017-02-26 05:00:00,10.94,70.4,0.087,0.048,0.167
2017-10-24 19:30:00,20.56,74.5,4.918,0.04,0.096
2017-07-31 07:10:00,20.21,72.3,4.903,92.9,81.0
2017-11-07 03:50:00,19.71,76.6,0.071,0.062,0.141
2017-12-27 15:30:00,16.18,52.57,0.083,81.6,81.7
2017-01-16 15:40:00,13.9,38.82,0.085,332.8,380.4
2017-10-02 15:20:00,27.76,44.78,4.919,456.8,133.8
2017-09-05 15:20:00,25.54,,0.31,647.0,78.8
2017-08-16 08:00:00,22.66,64.99,4.914,220.8,24.0
2017-07-30 20:40:00,24.88,61.49,4.91,0.468,0.308
2017-04-07 17:30:00,13.77,86.9,0.071,24.95,23.01
2017-11-01 01:10:00,17.47,53.4,0.084,0.084,0.067
2017-03-23 01:50:00,12.52,63.89,0.079,0.048,0.119
2017-06-12 00:30:00,18.54,69.62,0.082,0.044,0.137
2017-01-05 05:30:00,7.03,76.0,0.083,0.04,0.141
2017-07-01 17:10:00,29.73,43.66,4.924,510.7,80.4
2017-12-10 00:10:00,9.89,76.3,0.077,0.044,0.223
2017-12-18 12:50:00,12.96,89.7,0.084,472.4,62.86
2017-05-15 17:50:00,21.42,67.79,4.914,376.3,403.6
2017-12-29 01:00:00,12.9,52.04,0.078,0.055,0.07
2017-05-29 08:50:00,21.78,67.02,,467.7,457.7
2017-10-24 18:00:00,21.17,65.7,4.924,36.66,26.44
2017-08-11 19:20:00,33.54,13.6,4.904,69.38,62.93
2017-01-23 07:10:00,10.19,76.6,0.08,0.048,0.119
2017-08-31 02:50:00,22.14,71.8,4.918,0.066,0.144
2017-05-24 16:10:00,18.57,69.5,4.924,273.8,211.2
2017-07-17 17:50:00,32.59,37.69,4.917,399.6,63.0
2017-04-05 09:50:00,15.87,83.7,0.069,24.9,22.03
2017-07-29 20:50:00,27.02,51.68,4.909,0.117,0.13
2017-08-05 03:40:00,24.69,85.8,4.91,0.069,0.159
2017-05-19 16:10:00,22.86,64.33,0.07,690.5,118.2
2017-10-06 04:10:00,19.95,71.4,4.918,0.069,0.111
2017-04-03 11:50:00,15.23,87.0,0.073,317.6,284.4
2017-06-01 14:10:00,23.69,60.65,0.069,871.0,
2017-11-14 21:40:00,15.12,84.0,0.07,0.077,0.085
2017-12-08 09:10:00,10.21,60.8,0.084,134.0,23.61
2017-03-01 23:10:00,14.55,81.6,0.085,0.044,0.13
2017-10-31 05:00:00,19.74,78.1,0.072,0.051,0.1
2017-08-01 11:20:00,27.91,67.2,4.91,734.0,157.4
2017-03-05 17:40:00,15.38,53.14,4.92,244.7,278.3
2017-04-20 05:20:00,16.18,82.1,0.072,,0.156
2017-01-19 10:20:00,10.32,71.4,0.083,228.1,224.0
2017-01-30 00:50:00,16.29,59.45,4.922,0.091,0.07
2017-02-18 05:40:00,12.1,83.1,0.069,0.077,0.167
2017-02-10 20:40:00,10.71,80.4,4.919,0.044,0.145
2017-07-08 13:40:00,29.55,51.53,4.911,863.0,95.5
2017-03-01 08:30:00,10.42,87.1,0.089,111.1,113.3
2017-08-05 19:10:00,27.07,78.0,4.904,52.08,40.81
2017-08-30 04:20:00,24.43,92.6,4.915,0.077,0.056
2017-10-05 06:00:00,23.66,62.52,4.919,0.091,0.085
2017-07-22 05:50:00,24.31,39.05,4.905,0.146,0.1
2017-12-27 15:50:00,15.95,55.41,0.082,30.23,30.27
2017-08-11 08:10:00,24.83,48.85,4.905,220.7,91.7
2017-12-06 16:50:00,15.96,46.34,,111.8,133.1
2017-01-07 12:30:00,14.65,67.51,0.083,462.5,88.7
2017-11-04 00:10:00,16.25,84.1,0.081,0.055,0.133
2017-03-17 07:20:00,9.64,88.7,0.073,2.284,2.11
2017-05-21 04:00:00,17.39,80.1,0.068,0.048,0.137
2017-04-12 01:50:00,15.27,87.2,0.067,0.055,0.089
2017-02-21 07:10:00,8.2,84.2,0.085,0.029,0.067
2017-01-29 02:40:00,11.71,73.2,4.915,0.073,0.134
2017-07-08 14:50:00,29.38,55.83,4.91,801.0,95.7
2017-06-08 18:50:00,23.97,61.08,0.071,203.4,208.1
2017-12-04 16:00:00,16.13,62.75,0.088,110.9,116.6
2017-01-20 02:30:00,8.86,63.64,0.084,,0.108
2017-09-09 14:50:00,26.37,61.12,0.257,698.8,52.03
2017-07-21 12:00:00,37.38,20.94,0.077,825.0,99.8
2017-09-13 01:40:00,21.37,60.19,0.271,0.066,0.074
